ID,date,newdate,depthcode,biosil,den,oxygen,temp,sal
C1,Nov 01 2010 12:00:00:000AM,11/1/2010,S,0.3150,20.7627,8.8435,18.5989,28.3526
C1,Nov 29 2010 12:00:00:000AM,11/29/2010,S,0.4310,21.4841,,15.4390,28.0559
C1,Nov 29 2010 12:00:00:000AM,11/29/2010,S,0.4310,21.4841,,15.4390,28.0559
C1,Jan 04 2011 12:00:00:000AM,1/4/2011,S,0.4480,22.2711,,10.3311,27.8847
C1,Jan 04 2011 12:00:00:000AM,1/4/2011,S,0.4480,22.2711,,10.3311,27.8847
C1,Jan 31 2011 12:00:00:000AM,1/31/2011,S,2.1910,21.1994,12.8826,2.0789,26.4571
C1,Jan 31 2011 12:00:00:000AM,1/31/2011,S,2.1910,21.1994,12.8826,2.0789,26.4571
C1,Feb 17 2011 12:00:00:000AM,2/17/2011,S,,22.0051,9.6119,0.5309,27.4948
C1,Feb 17 2011 12:00:00:000AM,2/17/2011,S,,22.0051,9.6119,0.5309,27.4948
C1,Mar 08 2011 12:00:00:000AM,3/8/2011,S,0.5380,21.5443,8.6943,1.2136,27.0193
C1,Mar 08 2011 12:00:00:000AM,3/8/2011,S,0.5380,21.5443,8.6943,1.2136,27.0193
C1,Apr 08 2011 12:00:00:000AM,4/8/2011,S,0.4680,20.0552,11.0398,2.6484,25.6385
C1,Apr 08 2011 12:00:00:000AM,4/8/2011,S,0.4680,20.0552,11.0398,2.6484,25.6385
C1,May 02 2011 12:00:00:000AM,5/2/2011,S,0.4660,18.6443,11.4767,6.9984,24.6271
C1,May 02 2011 12:00:00:000AM,5/2/2011,S,0.4660,18.6443,11.4767,6.9984,24.6271
C1,May 31 2011 12:00:00:000AM,5/31/2011,S,0.1820,15.3935,9.2056,11.4284,23.1093
C1,May 31 2011 12:00:00:000AM,5/31/2011,S,0.1820,15.3935,9.2056,11.4284,23.1093
C1,Jun 16 2011 12:00:00:000AM,6/16/2011,S,,17.3435,11.0017,21.2992,24.5556
C1,Jun 16 2011 12:00:00:000AM,6/16/2011,S,,17.3435,11.0017,21.2992,24.5556
C1,Jul 05 2011 12:00:00:000AM,7/5/2011,S,0.3120,15.7029,7.4398,17.7796,23.9181
C1,Jul 05 2011 12:00:00:000AM,7/5/2011,S,0.3120,15.7029,7.4398,17.7796,23.9181
C1,Jul 18 2011 12:00:00:000AM,7/18/2011,S,,16.7732,7.7895,22.4496,25.0042
C1,Jul 18 2011 12:00:00:000AM,7/18/2011,S,,16.7732,7.7895,22.4496,25.0042
C1,Aug 01 2011 12:00:00:000AM,8/1/2011,S,0.1940,16.2318,5.7896,21.5081,25.3307
C1,Aug 01 2011 12:00:00:000AM,8/1/2011,S,0.1940,16.2318,5.7896,21.5081,25.3307
C1,Aug 15 2011 12:00:00:000AM,8/15/2011,S,,17.0008,7.8948,24.3852,25.7010
C1,Aug 15 2011 12:00:00:000AM,8/15/2011,S,,17.0008,7.8948,24.3852,25.7010
C1,Aug 30 2011 12:00:00:000AM,8/30/2011,S,0.8550,17.6832,6.2424,22.6303,26.5756
C1,Aug 30 2011 12:00:00:000AM,8/30/2011,S,0.8550,17.6832,6.2424,22.6303,26.5756
C1,Oct 04 2011 12:00:00:000AM,10/4/2011,S,0.6170,16.9421,9.6465,22.5513,24.7538
C1,Oct 04 2011 12:00:00:000AM,10/4/2011,S,0.6170,16.9421,9.6465,22.5513,24.7538
C1,Nov 07 2011 12:00:00:000AM,11/7/2011,S,0.7170,18.1145,8.8609,20.1012,24.4021
C1,Nov 07 2011 12:00:00:000AM,11/7/2011,S,0.7170,18.1145,8.8609,20.1012,24.4021
C1,Nov 28 2011 12:00:00:000AM,11/28/2011,S,0.6550,18.7411,9.6669,13.4700,24.7872
C1,Nov 28 2011 12:00:00:000AM,11/28/2011,S,0.6550,18.7411,9.6669,13.4700,24.7872
C1,Jan 05 2012 12:00:00:000AM,1/5/2012,S,0.6020,20.0418,11.1536,11.5933,25.5608
C1,Jan 05 2012 12:00:00:000AM,1/5/2012,S,0.6020,20.0418,11.1536,11.5933,25.5608
C1,Feb 01 2012 12:00:00:000AM,2/1/2012,S,0.2780,19.9720,11.6396,6.5779,25.1994
C1,Feb 01 2012 12:00:00:000AM,2/1/2012,S,0.2780,19.9720,11.6396,6.5779,25.1994
C1,Feb 16 2012 12:00:00:000AM,2/16/2012,S,,20.2870,11.9129,4.3509,25.5611
C1,Feb 16 2012 12:00:00:000AM,2/16/2012,S,,20.2870,11.9129,4.3509,25.5611
C1,Mar 02 2012 12:00:00:000AM,3/2/2012,S,1.2850,20.4903,11.5167,4.0006,25.8968
C1,Mar 02 2012 12:00:00:000AM,3/2/2012,S,1.2850,20.4903,11.5167,4.0006,25.8968
C1,Mar 15 2012 12:00:00:000AM,3/15/2012,S,,20.1730,9.8625,4.7469,25.7270
C1,Mar 15 2012 12:00:00:000AM,3/15/2012,S,,20.1730,9.8625,4.7469,25.7270
C1,Apr 03 2012 12:00:00:000AM,4/3/2012,S,0.3750,20.0461,10.3161,6.5743,25.9175
C1,Apr 03 2012 12:00:00:000AM,4/3/2012,S,0.3750,20.0461,10.3161,6.5743,25.9175
C1,May 01 2012 12:00:00:000AM,5/1/2012,S,0.8400,19.8435,9.5078,8.7907,26.2064
C1,May 01 2012 12:00:00:000AM,5/1/2012,S,0.8400,19.8435,9.5078,8.7907,26.2064
C1,May 29 2012 12:00:00:000AM,5/29/2012,S,0.6520,17.2235,9.6146,11.5757,25.4398
C1,May 29 2012 12:00:00:000AM,5/29/2012,S,0.6520,17.2235,9.6146,11.5757,25.4398
C1,Jun 12 2012 12:00:00:000AM,6/12/2012,S,,17.6985,6.3246,21.0441,25.6050
C1,Jun 12 2012 12:00:00:000AM,6/12/2012,S,,17.6985,6.3246,21.0441,25.6050
C1,Jun 26 2012 12:00:00:000AM,6/26/2012,S,0.3150,18.2007,7.5605,19.6565,26.1662
C1,Jun 26 2012 12:00:00:000AM,6/26/2012,S,0.3150,18.2007,7.5605,19.6565,26.1662
C1,Jul 16 2012 12:00:00:000AM,7/16/2012,S,,17.0854,6.9348,19.3477,25.9721
C1,Jul 16 2012 12:00:00:000AM,7/16/2012,S,,17.0854,6.9348,19.3477,25.9721
C1,Jul 30 2012 12:00:00:000AM,7/30/2012,S,0.3140,17.8952,6.5221,23.0691,26.9434
C1,Jul 30 2012 12:00:00:000AM,7/30/2012,S,0.3140,17.8952,6.5221,23.0691,26.9434
C1,Aug 14 2012 12:00:00:000AM,8/14/2012,S,,17.6951,5.6988,22.7921,27.1687
C1,Aug 14 2012 12:00:00:000AM,8/14/2012,S,,17.6951,5.6988,22.7921,27.1687
C1,Aug 27 2012 12:00:00:000AM,8/27/2012,S,0.6300,18.1138,8.6258,24.1106,27.6172
C1,Aug 27 2012 12:00:00:000AM,8/27/2012,S,0.6300,18.1138,8.6258,24.1106,27.6172
C1,Sep 17 2012 12:00:00:000AM,9/17/2012,S,,18.5273,6.6362,23.8286,28.0004
C1,Sep 17 2012 12:00:00:000AM,9/17/2012,S,,18.5273,6.6362,23.8286,28.0004
C1,Oct 02 2012 12:00:00:000AM,10/2/2012,S,0.4580,19.0040,8.1239,23.3897,27.6141
C1,Oct 02 2012 12:00:00:000AM,10/2/2012,S,0.4580,19.0040,8.1239,23.3897,27.6141
C1,Nov 13 2012 12:00:00:000AM,11/13/2012,S,0.8120,21.2514,9.0090,20.5331,28.2091
C1,Nov 13 2012 12:00:00:000AM,11/13/2012,S,0.8120,21.2514,9.0090,20.5331,28.2091
C1,Dec 03 2012 12:00:00:000AM,12/3/2012,S,0.4200,21.8145,9.9798,12.3929,28.2431
C1,Dec 03 2012 12:00:00:000AM,12/3/2012,S,0.4200,21.8145,9.9798,12.3929,28.2431
C1,Jan 09 2013 12:00:00:000AM,1/9/2013,S,0.6920,22.1758,11.0675,9.1275,28.0653
C1,Jan 09 2013 12:00:00:000AM,1/9/2013,S,0.6920,22.1758,11.0675,9.1275,28.0653
C1,Jan 28 2013 12:00:00:000AM,1/28/2013,S,0.4930,21.9059,12.6960,5.0692,27.4565
C1,Jan 28 2013 12:00:00:000AM,1/28/2013,S,0.4930,21.9059,12.6960,5.0692,27.4565
C1,Feb 14 2013 12:00:00:000AM,2/14/2013,S,,22.1590,11.5231,2.4509,27.7721
C1,Feb 14 2013 12:00:00:000AM,2/14/2013,S,,22.1590,11.5231,2.4509,27.7721
C1,Mar 05 2013 12:00:00:000AM,3/5/2013,S,0.2977,21.7603,11.6393,2.4333,27.3283
C1,Mar 05 2013 12:00:00:000AM,3/5/2013,S,0.2977,21.7603,11.6393,2.4333,27.3283
C1,Apr 01 2013 12:00:00:000AM,4/1/2013,S,0.2840,21.4712,9.9469,3.0908,27.1282
C1,Apr 01 2013 12:00:00:000AM,4/1/2013,S,0.2840,21.4712,9.9469,3.0908,27.1282
C1,Apr 29 2013 12:00:00:000AM,4/29/2013,S,0.3150,20.2282,11.7695,4.6802,26.5744
C1,Apr 29 2013 12:00:00:000AM,4/29/2013,S,0.3150,20.2282,11.7695,4.6802,26.5744
C1,Jun 03 2013 12:00:00:000AM,6/3/2013,S,0.5970,19.0007,9.8246,10.9781,26.6125
C1,Jun 03 2013 12:00:00:000AM,6/3/2013,S,0.5970,19.0007,9.8246,10.9781,26.6125
C1,Jun 21 2013 12:00:00:000AM,6/21/2013,S,,17.5378,9.2488,17.3955,25.3967
C1,Jun 21 2013 12:00:00:000AM,6/21/2013,S,,17.5378,9.2488,17.3955,25.3967
C1,Jul 01 2013 12:00:00:000AM,7/1/2013,S,0.5710,17.3757,9.0629,19.6662,25.9752
C1,Jul 01 2013 12:00:00:000AM,7/1/2013,S,0.5710,17.3757,9.0629,19.6662,25.9752
C1,Jul 15 2013 12:00:00:000AM,7/15/2013,S,,17.2989,9.7373,22.0082,26.3720
C1,Jul 15 2013 12:00:00:000AM,7/15/2013,S,,17.2989,9.7373,22.0082,26.3720
C1,Jul 29 2013 12:00:00:000AM,7/29/2013,S,0.6130,17.1622,8.2833,23.3870,26.3277
C1,Jul 29 2013 12:00:00:000AM,7/29/2013,S,0.6130,17.1622,8.2833,23.3870,26.3277
C1,Aug 12 2013 12:00:00:000AM,8/12/2013,S,,17.6537,7.5811,23.7547,26.5519
C1,Aug 12 2013 12:00:00:000AM,8/12/2013,S,,17.6537,7.5811,23.7547,26.5519
C1,Aug 27 2013 12:00:00:000AM,8/27/2013,S,0.4570,17.6437,5.7189,22.5938,26.7618
C1,Aug 27 2013 12:00:00:000AM,8/27/2013,S,0.4570,17.6437,5.7189,22.5938,26.7618
C1,Sep 09 2013 12:00:00:000AM,9/9/2013,S,,18.3400,7.6744,23.2057,27.3681
C1,Sep 09 2013 12:00:00:000AM,9/9/2013,S,,18.3400,7.6744,23.2057,27.3681
C1,Oct 01 2013 12:00:00:000AM,10/1/2013,S,0.4240,19.2607,8.2053,22.0601,27.9063
C1,Oct 01 2013 12:00:00:000AM,10/1/2013,S,0.4240,19.2607,8.2053,22.0601,27.9063
C1,Nov 04 2013 12:00:00:000AM,11/4/2013,S,0.6970,20.7727,9.4722,20.3974,28.2176
C1,Nov 04 2013 12:00:00:000AM,11/4/2013,S,0.6970,20.7727,9.4722,20.3974,28.2176
C1,Dec 02 2013 12:00:00:000AM,12/2/2013,S,0.4870,21.9832,10.9715,14.8946,28.3887
C1,Dec 02 2013 12:00:00:000AM,12/2/2013,S,0.4870,21.9832,10.9715,14.8946,28.3887
C1,Jan 09 2014 12:00:00:000AM,1/9/2014,S,0.6230,22.4867,12.7123,8.7487,28.1950
C1,Jan 09 2014 12:00:00:000AM,1/9/2014,S,0.6230,22.4867,12.7123,8.7487,28.1950
C1,Feb 03 2014 12:00:00:000AM,2/3/2014,S,1.5540,22.1799,13.7887,2.5834,27.6749
C1,Feb 03 2014 12:00:00:000AM,2/3/2014,S,1.5540,22.1799,13.7887,2.5834,27.6749
C1,Feb 20 2014 12:00:00:000AM,2/20/2014,S,,21.9607,,0.5023,27.3992
C1,Feb 20 2014 12:00:00:000AM,2/20/2014,S,,21.9607,,0.5023,27.3992
C1,Mar 04 2014 12:00:00:000AM,3/4/2014,S,0.4150,21.9970,11.8607,0.4305,27.4386
C1,Mar 04 2014 12:00:00:000AM,3/4/2014,S,0.4150,21.9970,11.8607,0.4305,27.4386
C1,Apr 02 2014 12:00:00:000AM,4/2/2014,S,0.4060,21.6397,10.7749,0.2972,27.1379
C1,Apr 02 2014 12:00:00:000AM,4/2/2014,S,0.4060,21.6397,10.7749,0.2972,27.1379
C1,May 06 2014 12:00:00:000AM,5/6/2014,S,0.4570,19.6263,9.2382,2.6360,25.5797
C1,May 06 2014 12:00:00:000AM,5/6/2014,S,0.4570,19.6263,9.2382,2.6360,25.5797
C1,Jun 02 2014 12:00:00:000AM,6/2/2014,S,0.2620,18.1690,9.0422,9.8809,25.3175
C1,Jun 02 2014 12:00:00:000AM,6/2/2014,S,0.2620,18.1690,9.0422,9.8809,25.3175
C1,Jun 19 2014 12:00:00:000AM,6/19/2014,S,,17.4211,8.1291,16.6851,25.2005
C1,Jun 19 2014 12:00:00:000AM,6/19/2014,S,,17.4211,8.1291,16.6851,25.2005
C1,Jun 30 2014 12:00:00:000AM,6/30/2014,S,0.3730,17.5372,8.3682,19.5337,25.6287
C1,Jun 30 2014 12:00:00:000AM,6/30/2014,S,0.3730,17.5372,8.3682,19.5337,25.6287
C1,Jul 14 2014 12:00:00:000AM,7/14/2014,S,,17.8855,9.4735,20.3761,26.2525
C1,Jul 14 2014 12:00:00:000AM,7/14/2014,S,,17.8855,9.4735,20.3761,26.2525
C1,Aug 04 2014 12:00:00:000AM,8/4/2014,S,0.1990,17.2600,7.5290,20.8656,26.6206
C1,Aug 04 2014 12:00:00:000AM,8/4/2014,S,0.1990,17.2600,7.5290,20.8656,26.6206
C1,Aug 18 2014 12:00:00:000AM,8/18/2014,S,,17.8269,8.9586,24.1876,26.7182
C1,Aug 18 2014 12:00:00:000AM,8/18/2014,S,,17.8269,8.9586,24.1876,26.7182
C1,Sep 02 2014 12:00:00:000AM,9/2/2014,S,0.6130,17.3017,6.0287,22.4193,26.6114
C1,Sep 02 2014 12:00:00:000AM,9/2/2014,S,0.6130,17.3017,6.0287,22.4193,26.6114
C1,Sep 15 2014 12:00:00:000AM,9/15/2014,S,,18.4276,6.9991,24.0173,27.2933
C1,Sep 15 2014 12:00:00:000AM,9/15/2014,S,,18.4276,6.9991,24.0173,27.2933
C1,Sep 30 2014 12:00:00:000AM,9/30/2014,S,0.4400,18.7353,9.7016,21.8048,27.2233
C1,Sep 30 2014 12:00:00:000AM,9/30/2014,S,0.4400,18.7353,9.7016,21.8048,27.2233
C1,Nov 06 2014 12:00:00:000AM,11/6/2014,S,0.5470,20.7739,11.6211,20.4237,28.0285
C1,Nov 06 2014 12:00:00:000AM,11/6/2014,S,0.5470,20.7739,11.6211,20.4237,28.0285
C1,Dec 10 2014 12:00:00:000AM,12/10/2014,S,0.8270,21.6391,12.6201,14.1668,27.6529
C1,Dec 10 2014 12:00:00:000AM,12/10/2014,S,0.8270,21.6391,12.6201,14.1668,27.6529
C1,Jan 12 2015 12:00:00:000AM,1/12/2015,S,0.9750,21.7107,12.8512,6.9861,27.1685
C1,Jan 12 2015 12:00:00:000AM,1/12/2015,S,0.9750,21.7107,12.8512,6.9861,27.1685
C1,Feb 04 2015 12:00:00:000AM,2/4/2015,S,1.2040,21.8146,14.3858,1.8610,27.1979
C1,Feb 04 2015 12:00:00:000AM,2/4/2015,S,1.2040,21.8146,14.3858,1.8610,27.1979
C1,Mar 09 2015 12:00:00:000AM,3/9/2015,S,0.2890,21.8928,13.6452,-0.0764,27.2863
C1,Mar 09 2015 12:00:00:000AM,3/9/2015,S,0.2890,21.8928,13.6452,-0.0764,27.2863
C1,Mar 19 2015 12:00:00:000AM,3/19/2015,S,,21.7818,12.8472,-0.3387,27.1817
C1,Mar 19 2015 12:00:00:000AM,3/19/2015,S,,21.7818,12.8472,-0.3387,27.1817
C1,Mar 31 2015 12:00:00:000AM,3/31/2015,S,0.1330,21.6202,12.9180,0.5383,27.0643
C1,Mar 31 2015 12:00:00:000AM,3/31/2015,S,0.1330,21.6202,12.9180,0.5383,27.0643
C1,Apr 30 2015 12:00:00:000AM,4/30/2015,S,0.4180,20.2980,13.2049,1.9901,26.3280
C1,Apr 30 2015 12:00:00:000AM,4/30/2015,S,0.4180,20.2980,13.2049,1.9901,26.3280
C1,May 28 2015 12:00:00:000AM,5/28/2015,S,0.7080,18.7279,12.8497,9.2770,26.1036
C1,May 28 2015 12:00:00:000AM,5/28/2015,S,0.7080,18.7279,12.8497,9.2770,26.1036
C1,Jun 17 2015 12:00:00:000AM,6/17/2015,S,,18.6805,10.7211,16.8734,26.5971
C1,Jun 17 2015 12:00:00:000AM,6/17/2015,S,,18.6805,10.7211,16.8734,26.5971
C1,Jul 06 2015 12:00:00:000AM,7/6/2015,S,0.3790,17.6964,11.2801,18.7145,26.4595
C1,Jul 06 2015 12:00:00:000AM,7/6/2015,S,0.3790,17.6964,11.2801,18.7145,26.4595
C1,Jul 20 2015 12:00:00:000AM,7/20/2015,S,,17.4153,7.4477,22.1730,26.5121
C1,Jul 20 2015 12:00:00:000AM,7/20/2015,S,,17.4153,7.4477,22.1730,26.5121
C1,Aug 03 2015 12:00:00:000AM,8/3/2015,S,0.3460,18.1238,9.4403,23.3430,27.2195
C1,Aug 03 2015 12:00:00:000AM,8/3/2015,S,0.3460,18.1238,9.4403,23.3430,27.2195
C1,Aug 17 2015 12:00:00:000AM,8/17/2015,S,,17.8316,7.5791,22.7143,27.1510
C1,Aug 17 2015 12:00:00:000AM,8/17/2015,S,,17.8316,7.5791,22.7143,27.1510
C1,Aug 31 2015 12:00:00:000AM,8/31/2015,S,0.2950,17.9606,5.9514,23.5777,27.6075
C1,Aug 31 2015 12:00:00:000AM,8/31/2015,S,0.2950,17.9606,5.9514,23.5777,27.6075
C1,Sep 16 2015 12:00:00:000AM,9/16/2015,S,,18.5057,8.5251,24.3318,27.9374
C1,Sep 16 2015 12:00:00:000AM,9/16/2015,S,,18.5057,8.5251,24.3318,27.9374
C1,Oct 07 2015 12:00:00:000AM,10/7/2015,S,0.6580,19.7351,9.3669,23.2915,28.1171
C1,Oct 07 2015 12:00:00:000AM,10/7/2015,S,0.6580,19.7351,9.3669,23.2915,28.1171
C1,Nov 06 2015 12:00:00:000AM,11/6/2015,S,0.6190,20.7015,9.0144,19.1399,28.1837
C1,Nov 06 2015 12:00:00:000AM,11/6/2015,S,0.6190,20.7015,9.0144,19.1399,28.1837
C1,Nov 30 2015 12:00:00:000AM,11/30/2015,S,0.9100,21.6729,9.7688,15.1091,28.5083
C1,Nov 30 2015 12:00:00:000AM,11/30/2015,S,0.9100,21.6729,9.7688,15.1091,28.5083
C1,Jan 07 2016 12:00:00:000AM,1/7/2016,S,0.6970,22.0878,11.6491,11.3162,28.1360
C1,Jan 07 2016 12:00:00:000AM,1/7/2016,S,0.6970,22.0878,11.6491,11.3162,28.1360
C1,Feb 01 2016 12:00:00:000AM,2/1/2016,S,0.6480,22.3306,9.9053,6.4067,28.1077
C1,Feb 01 2016 12:00:00:000AM,2/1/2016,S,0.6480,22.3306,9.9053,6.4067,28.1077
C1,Feb 17 2016 12:00:00:000AM,2/17/2016,S,,22.3572,12.6812,3.7349,28.0112
C1,Feb 17 2016 12:00:00:000AM,2/17/2016,S,,22.3572,12.6812,3.7349,28.0112
C1,Mar 08 2016 12:00:00:000AM,3/8/2016,S,0.3110,21.7200,10.9946,2.3195,27.3968
C1,Mar 08 2016 12:00:00:000AM,3/8/2016,S,0.3110,21.7200,10.9946,2.3195,27.3968
C1,Mar 23 2016 12:00:00:000AM,3/23/2016,S,,21.5201,,4.2792,27.3561
C1,Mar 23 2016 12:00:00:000AM,3/23/2016,S,,21.5201,,4.2792,27.3561
C1,Jun 26 2012 12:00:00:000AM,6/26/2012,S,0.7030,,11.1329,5.9888,
C1,Jun 26 2012 12:00:00:000AM,6/26/2012,S,0.7030,,11.1329,5.9888,
C1,May 11 2016 12:00:00:000AM,5/11/2016,S,0.4140,19.3431,8.0056,,26.1896
C1,May 11 2016 12:00:00:000AM,5/11/2016,S,0.4140,19.3431,8.0056,,26.1896
C1,Jun 08 2016 12:00:00:000AM,6/8/2016,S,0.8420,20.0498,8.4495,14.2467,27.1167
C1,Jun 08 2016 12:00:00:000AM,6/8/2016,S,0.8420,20.0498,8.4495,14.2467,27.1167
C1,Jun 20 2016 12:00:00:000AM,6/20/2016,S,,18.8530,10.5206,14.2814,26.8459
C1,Jun 20 2016 12:00:00:000AM,6/20/2016,S,,18.8530,10.5206,14.2814,26.8459
C1,Jul 05 2016 12:00:00:000AM,7/5/2016,S,0.4920,18.2600,6.6293,18.7902,26.8788
C1,Jul 05 2016 12:00:00:000AM,7/5/2016,S,0.4920,18.2600,6.6293,18.7902,26.8788
C1,Aug 01 2016 12:00:00:000AM,8/1/2016,S,0.2270,18.6503,6.2094,21.2515,27.8904
C1,Aug 01 2016 12:00:00:000AM,8/1/2016,S,0.2270,18.6503,6.2094,21.2515,27.8904
C1,Aug 16 2016 12:00:00:000AM,8/16/2016,S,,17.9983,7.3288,22.6492,27.7493
C1,Aug 16 2016 12:00:00:000AM,8/16/2016,S,,17.9983,7.3288,22.6492,27.7493
C1,Aug 29 2016 12:00:00:000AM,8/29/2016,S,0.1550,18.4088,7.2080,24.5759,28.3084
C1,Aug 29 2016 12:00:00:000AM,8/29/2016,S,0.1550,18.4088,7.2080,24.5759,28.3084
C1,Sep 12 2016 12:00:00:000AM,9/12/2016,S,,18.8292,6.8316,24.6130,28.5291
C1,Sep 12 2016 12:00:00:000AM,9/12/2016,S,,18.8292,6.8316,24.6130,28.5291
C1,Oct 03 2016 12:00:00:000AM,10/3/2016,S,0.7950,19.8809,11.4937,23.7328,28.7299
C1,Oct 03 2016 12:00:00:000AM,10/3/2016,S,0.7950,19.8809,11.4937,23.7328,28.7299
C1,Nov 07 2016 12:00:00:000AM,11/7/2016,S,0.9650,21.4281,8.9163,20.4185,28.9556
C1,Nov 07 2016 12:00:00:000AM,11/7/2016,S,0.9650,21.4281,8.9163,20.4185,28.9556
C1,Nov 30 2016 12:00:00:000AM,11/30/2016,S,0.5180,22.2831,13.8254,14.4672,29.0007
C1,Nov 30 2016 12:00:00:000AM,11/30/2016,S,0.5180,22.2831,13.8254,14.4672,29.0007
C1,Jan 04 2017 12:00:00:000AM,1/4/2017,S,0.9110,22.8538,14.0996,9.9319,28.7157
C1,Jan 04 2017 12:00:00:000AM,1/4/2017,S,0.9110,22.8538,14.0996,9.9319,28.7157
C1,Feb 07 2017 12:00:00:000AM,2/7/2017,S,1.2600,22.6563,14.2016,3.2425,28.4817
C1,Feb 07 2017 12:00:00:000AM,2/7/2017,S,1.2600,22.6563,14.2016,3.2425,28.4817
C1,Feb 21 2017 12:00:00:000AM,2/21/2017,S,,22.6633,11.2463,3.3853,28.4855
C1,Feb 21 2017 12:00:00:000AM,2/21/2017,S,,22.6633,11.2463,3.3853,28.4855
C1,Mar 06 2017 12:00:00:000AM,3/6/2017,S,0.4330,22.4944,,3.3351,28.3274
C1,Mar 06 2017 12:00:00:000AM,3/6/2017,S,0.4330,22.4944,,3.3351,28.3274
C1,Mar 05 2013 12:00:00:000AM,3/5/2013,S,0.9900,,,3.8650,
C1,Mar 05 2013 12:00:00:000AM,3/5/2013,S,0.9900,,,3.8650,
C1,Apr 01 2013 12:00:00:000AM,4/1/2013,S,0.5610,,7.8639,,
C1,Apr 01 2013 12:00:00:000AM,4/1/2013,S,0.5610,,7.8639,,
C1,Jun 05 2017 12:00:00:000AM,6/5/2017,S,0.3110,19.0455,8.3561,,26.0967
C1,Jun 05 2017 12:00:00:000AM,6/5/2017,S,0.3110,19.0455,8.3561,,26.0967
C1,Jun 20 2017 12:00:00:000AM,6/20/2017,S,,17.3521,9.4645,15.3692,25.3676
C1,Jun 20 2017 12:00:00:000AM,6/20/2017,S,,17.3521,9.4645,15.3692,25.3676
C1,Jul 05 2017 12:00:00:000AM,7/5/2017,S,0.4900,17.8264,10.9346,20.3244,26.2802
C1,Jul 05 2017 12:00:00:000AM,7/5/2017,S,0.4900,17.8264,10.9346,20.3244,26.2802
C1,Jul 18 2017 12:00:00:000AM,7/18/2017,S,,16.8473,9.2079,21.1746,25.9819
C1,Jul 18 2017 12:00:00:000AM,7/18/2017,S,,16.8473,9.2079,21.1746,25.9819
C1,Jul 31 2017 12:00:00:000AM,7/31/2017,S,0.6780,17.2265,7.9794,23.9464,26.4126
C1,Jul 31 2017 12:00:00:000AM,7/31/2017,S,0.6780,17.2265,7.9794,23.9464,26.4126
C1,Aug 14 2017 12:00:00:000AM,8/14/2017,S,,17.1041,7.8619,23.7536,26.3128
C1,Aug 14 2017 12:00:00:000AM,8/14/2017,S,,17.1041,7.8619,23.7536,26.3128
C1,Aug 28 2017 12:00:00:000AM,8/28/2017,S,0.2420,17.7943,7.4275,23.9203,26.8236
C1,Aug 28 2017 12:00:00:000AM,8/28/2017,S,0.2420,17.7943,7.4275,23.9203,26.8236
C1,Oct 06 2017 12:00:00:000AM,10/6/2017,S,0.2640,18.3478,7.6326,22.8299,27.2081
C1,Oct 06 2017 12:00:00:000AM,10/6/2017,S,0.2640,18.3478,7.6326,22.8299,27.2081
C1,Nov 06 2017 12:00:00:000AM,11/6/2017,S,0.5310,20.3525,9.2611,21.8620,27.6612
C1,Nov 06 2017 12:00:00:000AM,11/6/2017,S,0.5310,20.3525,9.2611,21.8620,27.6612
C1,Nov 30 2017 12:00:00:000AM,11/30/2017,S,0.7200,20.8100,,14.8578,27.1545
C1,Nov 30 2017 12:00:00:000AM,11/30/2017,S,0.7200,20.8100,,14.8578,27.1545
,,,,,,,10.1577,
,,,,,,,10.1577,
